timestamp	recId	status
02/07/2008 08:33:20 AM	DLESE-000-000-003-811	_|-final-dcc-|_
02/07/2008 08:38:22 AM	DLESE-000-000-010-155	_|-final-dcc-|_
02/07/2008 08:39:24 AM	DLESE-000-000-000-601	_|-final-dcc-|_
02/07/2008 08:53:20 AM	DLESE-000-000-000-602	_|-final-dcc-|_
02/07/2008 08:59:53 AM	DLESE-000-000-000-603	_|-final-dcc-|_
02/07/2008 09:17:06 AM	DLESE-000-000-001-160	_|-final-dcc-|_
02/07/2008 09:22:56 AM	DWEL-000-000-000-354	_|-final-dwel-|_
02/07/2008 09:28:03 AM	NASA-Edmall-2307	_|-final-edmall-|_
02/07/2008 09:37:25 AM	NASA-Edmall-2327	_|-final-edmall-|_
02/07/2008 09:52:13 AM	NASA-Edmall-2784	_|-final-edmall-|_
02/07/2008 09:54:36 AM	SERC-NAGT-000-000-000-270	_|-final-sercnagt-|_
02/07/2008 10:28:15 AM	SERC-NAGT-000-000-000-564	_|-final-sercnagt-|_
02/07/2008 10:33:48 AM	DLESE-COLLECTION-000-000-000-089	Deaccessioned
02/07/2008 10:43:10 AM	SERC-NAGT-000-000-000-569	Holding
02/07/2008 10:48:51 AM	SERC-NAGT-000-000-000-666	_|-final-sercnagt-|_
02/07/2008 10:50:38 AM	SERC-STARTINGPOINT-000-000-000-009	Holding
02/07/2008 10:52:00 AM	SERC-STARTINGPOINT-000-000-000-090	_|-final-sercstrtpt-|_
02/07/2008 10:57:01 AM	DLESE-000-000-010-289	_|-final-dcc-|_
02/07/2008 11:12:06 AM	BRIDGE-1319	_|-final-bridge-|_
02/07/2008 11:28:04 AM	BRIDGE-153	_|-final-bridge-|_
02/07/2008 11:29:16 AM	BRIDGE-275	_|-final-bridge-|_
02/07/2008 11:35:31 AM	BRIDGE-OTHER-106	_|-final-bridgeother-|_
02/07/2008 11:51:29 AM	DLESE-000-000-003-423	_|-final-dcc-|_
02/07/2008 11:54:25 AM	BRIDGE-OTHER-1182	_|-final-bridgeother-|_
02/07/2008 12:01:05 PM	TBOXR-000-000-000-131	_|-final-tboxres-|_
02/07/2008 12:15:13 PM	TBOXR-000-000-000-133	_|-final-tboxres-|_
02/07/2008 01:28:34 PM	DLESE-000-000-010-291	_|-final-dcc-|_
02/07/2008 02:11:55 PM	DLESE-000-000-009-210	_|-final-dcc-|_
02/07/2008 02:42:30 PM	NEWS-OPPS-000-000-002-353	_|-final-nocc-|_
02/08/2008 12:48:34 PM	DLESE-000-000-008-937	_|-final-dcc-|_
02/08/2008 02:35:40 PM	TBOXR-000-000-000-135	_|-final-tboxres-|_
02/08/2008 03:34:02 PM	DLESE-000-000-008-865	_|-final-dcc-|_
02/11/2008 01:14:03 PM	NEWS-OPPS-000-000-002-270	Deaccessioned
02/11/2008 02:01:50 PM	NEWS-OPPS-000-000-002-354	_|-final-nocc-|_
02/11/2008 02:43:18 PM	NEWS-OPPS-000-000-002-355	_|-final-nocc-|_
02/11/2008 03:14:47 PM	NEWS-OPPS-000-000-002-356	_|-final-nocc-|_
02/12/2008 08:23:09 AM	DLESE-000-000-000-444	_|-final-dcc-|_
02/12/2008 08:26:59 AM	DLESE-000-000-001-160	_|-final-dcc-|_
02/12/2008 08:36:01 AM	DLESE-000-000-001-166	_|-final-dcc-|_
02/12/2008 08:47:38 AM	DLESE-000-000-001-167	_|-final-dcc-|_
02/12/2008 09:04:04 AM	DLESE-000-000-001-169	_|-final-dcc-|_
02/12/2008 09:17:48 AM	DLESE-000-000-001-172	_|-final-dcc-|_
02/12/2008 09:25:52 AM	DLESE-000-000-001-186	_|-final-dcc-|_
02/12/2008 09:34:57 AM	DLESE-000-000-001-211	_|-final-dcc-|_
02/12/2008 09:44:41 AM	DLESE-000-000-001-214	_|-final-dcc-|_
02/12/2008 09:56:22 AM	DLESE-000-000-001-217	_|-final-dcc-|_
02/12/2008 10:10:34 AM	DLESE-000-000-001-218	_|-final-dcc-|_
02/12/2008 10:18:46 AM	DLESE-000-000-001-219	_|-final-dcc-|_
02/12/2008 10:34:39 AM	DLESE-000-000-001-220	_|-final-dcc-|_
02/12/2008 10:46:57 AM	DLESE-000-000-001-221	_|-final-dcc-|_
02/12/2008 11:06:12 AM	DLESE-000-000-001-223	_|-final-dcc-|_
02/12/2008 11:18:28 AM	DLESE-000-000-001-224	_|-final-dcc-|_
02/12/2008 11:32:57 AM	DLESE-000-000-001-225	_|-final-dcc-|_
02/12/2008 11:47:46 AM	DLESE-000-000-001-231	_|-final-dcc-|_
02/12/2008 03:07:44 PM	DLESE-000-000-010-293	In Progress
02/13/2008 01:31:26 PM	TBOXR-000-000-000-138	_|-final-tboxres-|_
02/13/2008 02:36:54 PM	DLESE-000-000-010-293	_|-final-dcc-|_
02/14/2008 10:23:59 AM	TBOXR-000-000-000-139	_|-final-tboxres-|_
02/14/2008 10:42:46 AM	DLESE-000-000-008-839	_|-final-dcc-|_
02/14/2008 10:50:05 AM	DLESE-000-000-008-839	_|-final-dcc-|_
02/19/2008 08:35:53 AM	DLESE-000-000-000-251	_|-final-dcc-|_
02/19/2008 08:56:34 AM	DLESE-000-000-001-324	_|-final-dcc-|_
02/19/2008 08:58:16 AM	DLESE-000-000-001-327	_|-final-dcc-|_
02/19/2008 09:00:56 AM	DLESE-000-000-001-354	_|-final-dcc-|_
02/19/2008 09:05:39 AM	DLESE-000-000-002-716	_|-final-dcc-|_
02/19/2008 09:07:25 AM	DLESE-000-000-003-057	_|-final-dcc-|_
02/19/2008 09:40:53 AM	DLESE-000-000-003-790	_|-final-dcc-|_
02/19/2008 09:57:12 AM	DLESE-000-000-003-811	Holding
02/19/2008 09:59:25 AM	DLESE-000-000-005-470	_|-final-dcc-|_
02/19/2008 10:00:58 AM	DLESE-000-000-006-202	_|-final-dcc-|_
02/19/2008 10:10:59 AM	DLESE-000-000-006-214	_|-final-dcc-|_
02/19/2008 10:19:31 AM	DLESE-000-000-006-881	_|-final-dcc-|_
02/19/2008 10:34:00 AM	DLESE-000-000-006-883	_|-final-dcc-|_
02/19/2008 10:52:04 AM	DLESE-000-000-001-232	_|-final-dcc-|_
02/19/2008 11:03:49 AM	DLESE-000-000-001-233	_|-final-dcc-|_
02/19/2008 11:14:46 AM	DLESE-000-000-001-234	_|-final-dcc-|_
02/19/2008 11:24:51 AM	DLESE-000-000-001-235	_|-final-dcc-|_
02/19/2008 11:32:15 AM	DLESE-000-000-001-354	_|-final-dcc-|_
02/19/2008 12:01:42 PM	TBOXR-000-000-000-140	_|-final-tboxres-|_
02/19/2008 12:33:14 PM	TBOXR-000-000-000-132	_|-final-tboxres-|_
02/19/2008 12:49:45 PM	TBOXR-000-000-000-141	_|-final-tboxres-|_
02/19/2008 01:31:35 PM	DLESE-000-000-001-324	_|-final-dcc-|_
02/19/2008 01:33:29 PM	TBOXR-000-000-000-129	_|-final-tboxres-|_
02/19/2008 01:46:16 PM	TBOXR-000-000-000-142	_|-final-tboxres-|_
02/19/2008 03:02:56 PM	TBOXR-000-000-000-143	_|-final-tboxres-|_
02/19/2008 03:24:43 PM	TIPS-000-000-000-022	_|-final-tips-|_
02/19/2008 03:49:19 PM	TBOXR-000-000-000-128	_|-final-tboxres-|_
02/19/2008 03:57:33 PM	TBOXR-000-000-000-144	_|-final-tboxres-|_
02/20/2008 08:07:01 AM	DWEL-000-000-000-012	_|-final-dwel-|_
02/20/2008 08:07:43 AM	DWEL-000-000-000-156	Deaccessioned
02/20/2008 08:14:05 AM	DWEL-000-000-000-418	_|-final-dwel-|_
02/20/2008 08:24:17 AM	NASA-Edmall-2784	Holding
02/20/2008 08:31:31 AM	SERC-NAGT-000-000-000-320	_|-final-sercnagt-|_
02/20/2008 08:44:42 AM	SERC-NAGT-000-000-000-666	_|-final-sercnagt-|_
02/20/2008 08:46:27 AM	SERC-STARTINGPOINT-000-000-000-096	_|-final-sercstrtpt-|_
02/20/2008 08:50:32 AM	SERC-STARTINGPOINT-000-000-000-274	_|-final-sercstrtpt-|_
02/20/2008 08:51:32 AM	SERC-STARTINGPOINT-000-000-000-275	_|-final-sercstrtpt-|_
02/20/2008 09:25:02 AM	SERC-STARTINGPOINT-000-000-000-362	_|-final-sercstrtpt-|_
02/20/2008 09:49:43 AM	BRIDGE-153	Holding
02/20/2008 09:54:13 AM	BRIDGE-OTHER-1193	_|-final-bridgeother-|_
02/20/2008 09:56:58 AM	BRIDGE-OTHER-1403	Holding
02/20/2008 09:57:54 AM	BRIDGE-OTHER-246	_|-final-bridgeother-|_
02/20/2008 10:08:28 AM	BRIDGE-OTHER-850	_|-final-bridgeother-|_
02/20/2008 10:10:35 AM	BRIDGE-OTHER-976	_|-final-bridgeother-|_
02/20/2008 10:30:35 AM	DLESE-000-000-003-638	_|-final-dcc-|_
02/20/2008 10:44:41 AM	USGS-ED-000-000-000-121	_|-final-usgs-|_
02/20/2008 10:48:51 AM	USGS-ED-000-000-000-123	_|-final-usgs-|_
02/20/2008 10:56:40 AM	EARTHQUAKE-000-000-010-097	_|-final-eee-|_
02/20/2008 10:59:31 AM	EARTHQUAKE-000-000-010-374	_|-final-eee-|_
02/20/2008 11:06:02 AM	TBOXR-000-000-000-138	_|-final-tboxres-|_
02/20/2008 11:21:11 AM	DLESE-000-000-001-212	Deaccessioned
02/20/2008 11:29:02 AM	DLESE-000-000-001-212	_|-final-dcc-|_
02/20/2008 11:30:56 AM	DLESE-000-000-001-236	_|-final-dcc-|_
02/20/2008 11:44:46 AM	DLESE-000-000-001-237	_|-final-dcc-|_
02/20/2008 11:54:14 AM	DLESE-000-000-001-239	_|-final-dcc-|_
02/21/2008 08:07:09 AM	EARTHQUAKE-000-000-010-097	_|-final-eee-|_
